65536,1404865.3296095035
65536,1141719.337985459
65536,1105274.0361181449
65536,1104393.9417365931
65536,1181316.7665469993
65536,1136642.6304638411
65536,1395540.967500642
65536,1539567.6586101092
65536,939706.5484390535
65536,1084987.0344049388
65536,1069559.8974933794
65536,1171551.4504392731
65536,1156956.1409496528
65536,924069.2312668066
65536,1100264.9437984666
65536,870896.5531656218
65536,1025736.761072059
65536,844934.2810116229
65536,859314.7137021169
65536,1017657.3730803166
65536,1042358.3148401596
65536,1052863.2088533163
65536,1123466.748754637
65536,1113822.6504746557
65536,1305471.0988280787
65536,1110312.9194901
65536,1060727.7228615463
65536,1081459.8843270508
65536,1150276.756587635
65536,1046319.5187767269
65536,1086351.9432663561
65536,1071147.7776897056
65536,1022338.087205439
65536,1337239.8567013768
65536,1117723.063991881
65536,1129546.5661219617
65536,1045813.9727021636
65536,1136346.8494215426
65536,1106368.4782344128
65536,1051352.249263002
65536,1133675.022985261
65536,1046611.9079316437
65536,1419837.4002209266
65536,1116939.050869872
65536,1092320.7665470212
65536,1103224.2832903443
65536,1122935.623223656
65536,1061563.236791234
65536,1135591.9500157847
65536,957494.8869773034
65536,1344181.7763899846
65536,1048225.7207338
65536,1058307.448896979
65536,1161337.6751877882
65536,1056287.445389939
65536,760127.9447356579
65536,792332.7544022007
65536,873398.2966986418
65536,1004948.3657529677
65536,1020092.7672362524
65536,1048335.6099688329
65536,1001300.6895957849
65536,1030579.3504876702
65536,1035785.3479876245
65536,1055104.9671176537
65536,952234.0362724988
65536,1006831.3507145985
65536,991418.2833394142
65536,1058381.3750279148
65536,998352.7180152748
65536,1052714.6880016844
65536,1032379.5522776357
65536,940879.8167166116
65536,1019248.5080749962
65536,1048673.113908971
65536,989750.1474727719
65536,989155.884043234
65536,1037370.2249848545
65536,1035351.0254116557
65536,991079.2952633346
65536,1021536.0224247586
65536,1023778.2741964877
65536,946993.0130855493
65536,1030096.324307286
65536,964755.5502386806
65536,956962.5243905823
65536,1039185.6110203556
65536,1044046.2220143409
65536,1011820.0822002635
65536,1014104.1606665504
65536,1009603.347037016
65536,1011182.6691379972
65536,1073067.2984886921
65536,999651.1217585063
65536,1018532.1932562982
65536,1014421.0090648662
65536,1023122.570083896
65536,1000041.001681069
65536,1013137.352043954
65536,918219.6822225323
65536,938662.1811129905
65536,1058645.8014636836
65536,961630.9260505817
65536,1033945.4635125815
65536,1024462.1061711549
65536,1024355.0660504146
65536,1032936.2037941813
65536,1016858.49702213
65536,1016541.1577183938
65536,1006629.6629602563
65536,1033192.3370190748
65536,1002349.5072449823
65536,1003198.1958483646
65536,1033306.5706931524
65536,1008593.2141848549
65536,964562.922779986
65536,969499.5443352141
65536,865443.448895997
65536,1044794.5202617001
65536,1030288.418939998
65536,1033103.7432447929
65536,1019246.4303441892
65536,1019657.9863182292
65536,1031109.6079824382
65536,1033535.1138387251
65536,993556.7842541119
65536,995619.2751891677
65536,1048582.945008116
65536,1045688.2092380279
65536,980216.2945275505
65536,1008539.3022723399
65536,1043944.8588325565
65536,961146.6094592204
65536,974257.2019528011
65536,995739.2318270121
65536,1021421.2463790616
65536,1039568.0386885642
65536,1010684.9614120481
65536,1012906.4540373439
65536,999906.0088351695
65536,982386.7872906656
65536,1034835.6732692632
65536,1024088.6123394485
65536,1006812.0906050337
65536,1037203.4505684393
65536,991125.4626078096
65536,1062113.4570837126
65536,993668.3453037248
65536,1049390.6188676236
65536,946020.9884216492
65536,981289.7483678698
65536,983510.463567822
65536,1006319.6876383689
65536,1023022.0890929477
65536,977143.6332740858
65536,1036848.5610097246
65536,1018364.1609137577
65536,1040741.9241028544
65536,1008678.6712877598
65536,989178.3884305694
65536,1024535.5780224823
65536,1017209.1443033237
65536,985969.6518541159
65536,997388.8360272805
65536,1056305.2975823283
65536,959330.1573109591
65536,946239.4080326264
65536,967194.6904880271
65536,1015997.9029803283
65536,1026860.6201005912
65536,1036182.4551514329
65536,974931.5841760805
65536,1005773.1378110353
65536,1032394.4737988606
65536,1006748.2334085375
65536,981461.1797752257
65536,989912.788683317
65536,1027454.6147610295
65536,1009299.6873189568
65536,1052040.2216017523
65536,1035896.9365419896
65536,1045717.7335950416
65536,1019724.5316150296
65536,931522.8255695563
65536,995713.453582328
65536,1003056.3125844448
65536,1033894.1519845081
65536,1017528.9715936438
65536,1018066.6100621632
65536,1004541.5322673807
65536,965433.6148537755
65536,1043511.2902704051
65536,1021649.7804985447
65536,1032034.3461030383
65536,1020342.5698143895
65536,1010961.8594419288
65536,1048055.4379404453
65536,999882.0139223572
65536,1009967.3679543413
65536,677810.7796315149
65536,660348.8887318727
65536,645562.7887279573
65536,655633.2335241007
65536,656477.2642229082
65536,632245.5338175491
65536,655090.3467851769
65536,647410.9389141883
65536,692543.3168531109
65536,693856.5937192101
65536,648236.0201419896
65536,641287.500088177
65536,655827.585551069
65536,688433.0849925717
65536,643790.6392841048
65536,644922.8768977661
65536,658831.8384438918
65536,681891.4851528357
65536,704001.7571883859
65536,613737.5326891954
65536,669805.8232918277
65536,666524.0305241345
65536,700798.3494797272
65536,709260.6029140681
65536,653565.7238763244
65536,657402.1177551822
65536,679681.2023288597
65536,680917.3591028778
65536,675647.8280287096
65536,668270.5159048383
65536,672138.3206892913
65536,689773.1474072807
65536,673072.975245049
65536,696326.4601269542
65536,667793.4568261513
65536,692005.6052454024
65536,678270.5187005965
65536,741633.4476684899
65536,1056740.631465932
65536,1050219.3908307445
65536,1074130.0083996968
65536,1012885.9348633313
65536,1071526.539569332
65536,1070568.6753746723
65536,1034429.9670223728
65536,1060501.6172649662
65536,1039391.914154543
65536,1070731.4487746013
65536,977423.4726292104
65536,980988.4439561302
65536,1039442.6924060397
65536,1001189.413022671
65536,999211.6220302181
65536,1021369.0839749234
65536,1016939.1555133865
65536,1052752.3684296408
65536,1035496.831379696
65536,1038662.1200963464
65536,1016247.7693361463
65536,1031643.6042738932
65536,972660.4597960525
65536,1048600.5377223557
65536,1038704.1957417283
65536,1027728.1042527389
65536,973167.8169510263
65536,1050978.7765345867
65536,932194.9368764198
65536,1013268.7543380569
65536,1017953.6484985693
65536,1006923.6067198054
65536,1021040.5833000643
65536,1002440.9436979045
65536,1017267.0916130398
65536,1021558.9807293115
65536,1005470.7664402012
65536,1025571.60233256
65536,1020431.0709015916
65536,1027378.612648469
65536,966109.833162493
65536,1029181.4096903605
65536,1004157.210852931
65536,941766.7921727878
65536,952863.7366742006
65536,1013566.5887909671
65536,1010235.708195436
65536,998815.4049297533
65536,1014541.4222044565
65536,1005780.2189181224
65536,969522.103164908
65536,1000529.2799891141
65536,993809.5602492077
65536,1033034.3731857333
65536,1035272.7788481348
65536,1011748.4226842091
65536,954615.6621882464
65536,1027204.4835421297
65536,1028374.920815131
65536,1014332.5184862101
65536,952332.8822449915
65536,1005393.938479945
65536,1031816.047834992
65536,1046135.627299537
65536,979041.6552853074
65536,1004066.469200261
65536,1013891.3250444338
65536,1042337.6715427223
65536,1016819.2064946278
65536,1015409.8600359049
65536,1029279.9260565301
65536,1044217.3851752458
65536,994354.057660603
65536,1026234.6629229627
65536,991153.9509874372
65536,1034850.665874661
65536,998242.0956695259
65536,957399.5496392519
65536,1009016.5720881799
65536,1010827.9894226958
65536,1038222.1483930917
65536,1031019.2450052273
65536,1036710.9722379169
65536,1011910.18285217
65536,1039613.4301421359
65536,1029554.388269669
65536,1020926.9608433674
65536,1018089.4126845796
65536,1017394.3919186328
65536,1037002.3166631754
65536,1001409.985259245
65536,1033615.2346616667
65536,1002409.7931427152
65536,953919.0332602949
65536,943116.8502915174
65536,982794.221563095
65536,1006558.736728523
65536,1030766.3129076682
65536,1022332.8613563289
65536,1053583.130869775
65536,1024291.0625483337
65536,988988.6009173859
65536,1011767.8721206351
65536,998070.7292803011
65536,1044392.9674755142
65536,1019664.2245708487
65536,1030532.6204795686
65536,991214.8626721369
65536,1030595.2821409174
65536,1048272.9702814614
65536,979862.8387998248
65536,959028.3891583758
65536,1001613.5995088088
65536,1039493.4756192003
65536,1033038.6418434369
65536,992612.9742456636
65536,984376.9533730168
65536,1035993.5229684944
65536,1012218.4893853707
65536,1016295.2784953952
65536,1015730.6201137009
65536,987131.7505004759
65536,1010833.0983146379
65536,969443.1518535754
65536,1028320.9883398684
65536,991212.8976622244
65536,1009186.6258551596
65536,996018.9124071088
65536,932680.084202358
65536,974467.9648528894
65536,1049987.8201412864
65536,1022392.4392034337
65536,1032790.0513399934
65536,1003526.3917405764
65536,1024224.9689659834
65536,1012192.8753767887
65536,932476.5738572733
65536,937350.3168712746
65536,1032680.1975310681
65536,1020112.538815282
65536,1058849.8138012602
65536,1044301.3519525302
65536,1016477.0936886937
65536,551775.8907042316
65536,830249.647766587
65536,636044.9200364327
65536,643287.4562162475
65536,632492.6662475348
65536,662949.7285220862
65536,689353.7584256263
65536,659609.7221196162
65536,652134.0761575217
65536,648453.3415124915
65536,626395.2955207726
65536,667412.8342153194
65536,651682.7425937885
65536,651374.1388833884
65536,634029.7727700698
65536,649534.5435460949
65536,637424.1943276896
65536,666088.9455212512
65536,623413.801508786
65536,657973.0875847717
65536,661462.2814363256
65536,662874.1427380149
65536,634892.0143917322
65536,660814.9301882067
65536,631113.5177573254
65536,648129.7244606103
65536,661832.6410563908
65536,650895.8931072728
65536,652778.5846846394
65536,651482.7747954344
65536,646374.3890954055
65536,668608.3051849237
65536,664710.2029692604
65536,649116.2930786028
65536,708300.5744317658
65536,1032316.6734627514
65536,1017237.0823606004
65536,1050463.2017488112
65536,1011395.3918803154
65536,1030297.97247662
65536,1033285.2166850764
65536,986103.824899516
65536,1012058.6791622178
65536,1019586.2518989793
65536,1025494.8268913458
65536,1000998.9969990051
65536,991984.7631140386
65536,1028488.0916506308
65536,866817.0305275623
65536,849058.6062702978
65536,1014796.7514326393
65536,1028311.4714314507
65536,1025072.2419662526
65536,1025157.361655014
65536,1011472.1167481577
65536,1012758.7345377059
65536,1031002.2372748549
65536,952585.9851739517
65536,1034414.9866043259
65536,1029328.6615536481
65536,1034841.0277213214
65536,1015198.5373019476
65536,1022653.827588746
65536,1030378.653851504
65536,983908.1816884849
65536,932201.8888274672
65536,913863.7703277573
65536,1052476.4771507357
65536,1053002.9010229923
65536,1025951.4417182636
65536,996486.3889924127
65536,999066.8715419798
65536,1001103.2157437496
65536,1019385.6570399284
